Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure
24,1.0,0,1,228955,1,1,30.0,0,0,1,51,452.6,1.0,2.04,226.3,0.019230769230769232
39,1.0,0,1,228956,1,13,6.0,0,1,6,44,254.12,15.0,1.1,15.8825,0.13333333333333333
54,1.0,0,0,228957,1,19,15.0,1,0,5,43,369.49,1.0,0.7818181818181819,184.745,0.11363636363636363
20,1.0,0,0,228958,0,5,20.0,0,1,5,3,111.85,12.0,0.14285714285714285,8.603846153846153,1.25
42,1.0,0,1,228959,1,13,9.0,0,0,7,11,739.93,14.0,0.2558139534883721,49.32866666666666,0.5833333333333334
55,1.0,0,0,228960,0,4,26.0,0,0,1,47,415.86,28.0,0.8392857142857143,14.34,0.020833333333333332
41,1.0,0,1,228961,1,16,30.0,0,0,10,56,249.82,1.0,1.3333333333333333,124.91,0.17543859649122806
58,1.0,1,0,228962,1,5,16.0,1,0,1,57,882.29,25.0,0.9661016949152542,33.934230769230766,0.017241379310344827
24,1.0,0,1,228963,1,27,12.0,0,1,8,50,723.76,14.0,2.0,48.25066666666667,0.1568627450980392
65,1.0,0,0,228964,0,5,6.0,0,0,2,30,990.82,24.0,0.45454545454545453,39.6328,0.06451612903225806
53,1.0,0,1,228965,0,3,3.0,0,0,7,10,197.16,4.0,0.18518518518518517,39.432,0.6363636363636364
28,1.0,1,0,228966,0,28,17.0,0,0,4,22,578.76,21.0,0.7586206896551724,26.30727272727273,0.17391304347826086
23,1.0,0,1,228967,0,23,12.0,0,0,1,21,261.32,26.0,0.875,9.678518518518517,0.045454545454545456
60,1.0,0,1,228968,1,23,16.0,1,0,8,9,901.97,12.0,0.14754098360655737,69.38230769230769,0.8
32,1.0,0,0,228969,0,27,21.0,0,1,10,3,617.18,26.0,0.09090909090909091,22.858518518518515,2.5
45,1.0,0,0,228970,0,10,28.0,0,1,6,52,215.61,7.0,1.1304347826086956,26.95125,0.11320754716981132
41,1.0,1,0,228971,0,16,7.0,0,1,4,1,968.35,11.0,0.023809523809523808,80.69583333333334,2.0
33,1.0,0,0,228972,0,23,2.0,1,0,5,1,306.52,3.0,0.029411764705882353,76.63,2.5
56,1.0,0,0,228973,0,16,9.0,1,0,10,18,691.71,11.0,0.3157894736842105,57.642500000000005,0.5263157894736842
20,1.0,0,1,228974,0,12,15.0,1,0,5,25,792.89,16.0,1.1904761904761905,46.64058823529412,0.19230769230769232
24,1.0,0,1,228975,0,2,17.0,0,1,4,44,297.26,5.0,1.76,49.54333333333333,0.08888888888888889
31,1.0,0,1,228976,1,10,16.0,0,1,5,48,636.56,21.0,1.5,28.934545454545454,0.10204081632653061
18,1.0,0,0,228977,1,30,15.0,1,0,6,30,662.98,15.0,1.5789473684210527,41.43625,0.1935483870967742
30,1.0,0,0,228978,0,16,26.0,1,0,2,9,879.38,29.0,0.2903225806451613,29.312666666666665,0.2
48,1.0,0,1,228979,0,8,21.0,0,1,6,15,993.16,6.0,0.30612244897959184,141.88,0.375
24,1.0,0,1,228980,0,8,14.0,1,0,1,28,426.78,20.0,1.12,20.322857142857142,0.034482758620689655
29,1.0,1,0,228981,0,12,18.0,0,1,0,15,842.83,5.0,0.5,140.47166666666666,0.0
36,1.0,1,0,228982,1,28,22.0,1,0,3,45,160.02,30.0,1.2162162162162162,5.161935483870968,0.06521739130434782
65,1.0,0,1,228983,1,28,14.0,0,1,5,32,737.49,17.0,0.48484848484848486,40.971666666666664,0.15151515151515152
21,1.0,0,0,228984,0,15,9.0,0,0,6,47,930.4,12.0,2.1363636363636362,71.56923076923077,0.125
43,1.0,0,1,228985,0,14,28.0,0,0,10,16,287.49,23.0,0.36363636363636365,11.97875,0.5882352941176471
59,1.0,0,1,228986,0,20,3.0,0,1,3,42,543.86,17.0,0.7,30.214444444444446,0.06976744186046512
39,1.0,1,0,228987,1,30,11.0,0,0,9,56,552.31,8.0,1.4,61.367777777777775,0.15789473684210525
45,1.0,1,0,228988,1,14,4.0,0,1,1,54,936.95,20.0,1.173913043478261,44.61666666666667,0.01818181818181818
57,1.0,1,0,228989,0,5,10.0,0,1,6,9,356.92,30.0,0.15517241379310345,11.513548387096774,0.6
48,1.0,1,0,228990,0,19,23.0,0,1,10,59,579.86,10.0,1.2040816326530612,52.71454545454546,0.16666666666666666
43,1.0,1,0,228991,0,27,11.0,0,0,4,54,529.52,13.0,1.2272727272727273,37.82285714285714,0.07272727272727272
57,1.0,1,0,228992,0,21,21.0,1,0,9,48,228.06,24.0,0.8275862068965517,9.1224,0.1836734693877551
26,1.0,0,1,228993,0,8,17.0,0,0,7,37,803.13,14.0,1.3703703703703705,53.542,0.18421052631578946
37,1.0,0,1,228995,0,1,23.0,0,0,3,53,510.76,30.0,1.394736842105263,16.476129032258065,0.05555555555555555
64,1.0,1,0,228996,0,16,24.0,1,0,9,56,656.12,19.0,0.8615384615384616,32.806,0.15789473684210525
59,1.0,0,1,228997,1,28,6.0,0,1,2,59,677.58,20.0,0.9833333333333333,32.26571428571429,0.03333333333333333
21,1.0,1,0,228998,1,17,23.0,0,1,2,37,180.73,25.0,1.6818181818181819,6.951153846153845,0.05263157894736842
65,1.0,0,1,228999,0,10,0.0,0,1,2,9,724.43,27.0,0.13636363636363635,25.8725,0.2
63,1.0,1,0,229000,1,23,26.0,0,1,8,38,852.06,29.0,0.59375,28.401999999999997,0.20512820512820512
34,1.0,0,0,229001,0,3,11.0,1,0,8,20,244.34,21.0,0.5714285714285714,11.106363636363637,0.38095238095238093
37,1.0,1,0,229002,1,12,13.0,0,1,6,4,904.58,28.0,0.10526315789473684,31.192413793103448,1.2
31,1.0,1,0,229003,1,19,16.0,1,0,6,24,598.17,15.0,0.75,37.385625,0.24
27,1.0,0,1,229004,1,15,26.0,0,0,1,55,417.67,14.0,1.9642857142857142,27.84466666666667,0.017857142857142856
26,1.0,0,1,229005,0,10,5.0,1,0,2,46,255.62,20.0,1.7037037037037037,12.172380952380953,0.0425531914893617
62,1.0,0,1,229006,1,11,24.0,0,1,9,29,327.1,23.0,0.4603174603174603,13.629166666666668,0.3
49,1.0,0,0,229007,0,2,5.0,0,0,6,1,795.51,21.0,0.02,36.15954545454545,3.0
52,1.0,1,0,229008,1,18,24.0,0,1,10,22,849.72,12.0,0.41509433962264153,65.36307692307693,0.43478260869565216
42,1.0,1,0,229010,1,1,24.0,0,1,2,58,617.94,26.0,1.3488372093023255,22.88666666666667,0.03389830508474576
46,1.0,0,0,229011,0,24,16.0,1,0,5,25,460.92,16.0,0.5319148936170213,27.11294117647059,0.19230769230769232
28,1.0,0,0,229012,1,8,11.0,0,0,3,41,289.96,3.0,1.4137931034482758,72.49,0.07142857142857142
39,1.0,0,1,229013,1,12,26.0,1,0,1,22,763.37,17.0,0.55,42.409444444444446,0.043478260869565216
30,1.0,1,0,229014,0,2,17.0,0,1,0,37,931.69,25.0,1.1935483870967742,35.83423076923077,0.0
37,1.0,1,0,229015,0,29,20.0,1,0,9,32,137.17,14.0,0.8421052631578947,9.144666666666666,0.2727272727272727
30,1.0,0,1,229016,0,13,1.0,1,0,0,6,492.69,15.0,0.1935483870967742,30.793125,0.0
19,1.0,0,0,229017,1,29,5.0,0,0,3,46,909.31,22.0,2.3,39.53521739130434,0.06382978723404255
51,1.0,1,0,229018,0,19,4.0,0,0,2,57,197.43,20.0,1.0961538461538463,9.401428571428571,0.034482758620689655
38,1.0,0,0,229019,1,21,4.0,0,0,3,36,166.3,20.0,0.9230769230769231,7.919047619047619,0.08108108108108109
50,1.0,1,0,229020,0,14,10.0,0,0,2,6,576.55,19.0,0.11764705882352941,28.827499999999997,0.2857142857142857
39,1.0,0,1,229021,1,3,20.0,0,1,7,4,501.18,14.0,0.1,33.412,1.4
39,1.0,1,0,229022,1,19,7.0,0,0,0,10,114.3,23.0,0.25,4.7625,0.0
24,1.0,1,0,229023,1,12,6.0,1,0,9,43,718.1,13.0,1.72,51.292857142857144,0.20454545454545456
34,1.0,0,1,229024,0,25,2.0,0,0,2,12,843.29,12.0,0.34285714285714286,64.86846153846153,0.15384615384615385
28,1.0,1,0,229025,0,30,21.0,1,0,2,23,975.72,16.0,0.7931034482758621,57.39529411764706,0.08333333333333333
50,1.0,1,0,229026,1,5,19.0,0,1,6,26,467.93,8.0,0.5098039215686274,51.992222222222225,0.2222222222222222
43,1.0,1,0,229027,1,13,7.0,0,1,3,18,546.73,21.0,0.4090909090909091,24.851363636363637,0.15789473684210525
62,1.0,0,1,229028,0,30,11.0,1,0,1,60,814.05,17.0,0.9523809523809523,45.224999999999994,0.01639344262295082
46,1.0,0,0,229029,1,19,0.0,0,0,7,30,762.6,16.0,0.6382978723404256,44.858823529411765,0.22580645161290322
62,1.0,0,1,229030,0,10,27.0,1,0,8,29,157.85,5.0,0.4603174603174603,26.308333333333334,0.26666666666666666
62,1.0,1,0,229031,0,2,30.0,0,0,0,15,448.04,9.0,0.23809523809523808,44.804,0.0
42,1.0,1,0,229032,1,18,8.0,0,0,6,18,596.64,21.0,0.4186046511627907,27.12,0.3157894736842105
36,1.0,1,0,229033,0,17,2.0,0,0,5,1,951.53,13.0,0.02702702702702703,67.96642857142857,2.5
24,1.0,0,0,229034,1,15,30.0,0,1,6,11,697.61,6.0,0.44,99.65857142857143,0.5
25,1.0,1,0,229035,1,16,29.0,0,0,9,19,777.66,6.0,0.7307692307692307,111.0942857142857,0.45
54,1.0,1,0,229036,0,14,23.0,0,0,1,43,196.72,18.0,0.7818181818181819,10.353684210526316,0.022727272727272728
58,1.0,1,0,229037,1,20,20.0,0,0,7,3,927.64,13.0,0.05084745762711865,66.26,1.75
24,1.0,0,1,229038,0,29,19.0,0,1,2,32,913.25,20.0,1.28,43.48809523809524,0.06060606060606061
23,1.0,0,0,229039,0,24,5.0,0,1,0,15,604.09,8.0,0.625,67.12111111111112,0.0
28,1.0,1,0,229040,1,23,12.0,0,0,9,29,526.34,30.0,1.0,16.978709677419356,0.3
53,1.0,0,0,229041,1,11,5.0,1,0,7,55,297.8,9.0,1.0185185185185186,29.78,0.125
44,1.0,1,0,229042,1,15,3.0,0,0,1,58,287.26,16.0,1.288888888888889,16.89764705882353,0.01694915254237288
35,1.0,1,0,229043,1,30,7.0,1,0,2,48,792.28,7.0,1.3333333333333333,99.035,0.04081632653061224
51,1.0,0,1,229044,0,17,15.0,1,0,5,12,771.65,19.0,0.23076923076923078,38.582499999999996,0.38461538461538464
48,1.0,0,1,229045,0,18,4.0,0,0,4,51,766.62,15.0,1.0408163265306123,47.91375,0.07692307692307693
46,1.0,1,0,229046,1,17,5.0,0,0,3,49,502.37,7.0,1.0425531914893618,62.79625,0.06
60,1.0,0,1,229047,0,28,0.0,0,1,3,51,548.4,12.0,0.8360655737704918,42.184615384615384,0.057692307692307696
36,1.0,0,0,229048,0,4,28.0,0,0,5,11,230.18,17.0,0.2972972972972973,12.787777777777778,0.4166666666666667
43,1.0,1,0,229049,1,3,7.0,0,0,0,29,255.63,26.0,0.6590909090909091,9.467777777777778,0.0
45,1.0,1,0,229050,1,11,1.0,0,0,6,25,582.8,8.0,0.5434782608695652,64.75555555555555,0.23076923076923078
41,1.0,1,0,229051,1,4,16.0,0,1,7,45,736.86,24.0,1.0714285714285714,29.4744,0.15217391304347827
39,1.0,1,0,229052,1,2,5.0,1,0,5,29,971.09,25.0,0.725,37.34961538461538,0.16666666666666666
30,1.0,0,1,229053,0,17,27.0,0,1,8,24,872.64,9.0,0.7741935483870968,87.264,0.32
53,1.0,1,0,229054,1,27,16.0,1,0,1,13,940.18,17.0,0.24074074074074073,52.23222222222222,0.07142857142857142
39,1.0,1,0,229055,1,11,29.0,0,1,7,7,452.84,13.0,0.175,32.34571428571429,0.875
19,1.0,0,1,229056,1,14,12.0,1,0,5,20,625.96,18.0,1.0,32.945263157894736,0.23809523809523808
49,1.0,0,0,229057,0,28,28.0,0,0,1,12,326.31,4.0,0.24,65.262,0.07692307692307693
40,1.0,1,0,229058,0,6,20.0,0,0,9,24,148.69,30.0,0.5853658536585366,4.796451612903225,0.36
52,1.0,0,0,229059,1,11,12.0,0,0,8,22,113.91,19.0,0.41509433962264153,5.6955,0.34782608695652173
52,1.0,0,1,229060,1,8,12.0,0,0,8,5,904.27,9.0,0.09433962264150944,90.42699999999999,1.3333333333333333
48,1.0,1,0,229061,1,1,28.0,0,1,7,8,613.6,28.0,0.16326530612244897,21.158620689655173,0.7777777777777778
24,1.0,1,0,229062,0,10,10.0,0,1,5,28,757.6,10.0,1.12,68.87272727272727,0.1724137931034483
62,1.0,0,1,229063,0,6,4.0,1,0,9,31,154.03,18.0,0.49206349206349204,8.106842105263159,0.28125
65,1.0,0,1,229064,0,18,14.0,0,0,6,38,910.39,11.0,0.5757575757575758,75.86583333333333,0.15384615384615385
33,1.0,1,0,229065,1,20,21.0,0,1,4,58,897.91,10.0,1.7058823529411764,81.62818181818182,0.06779661016949153
24,1.0,0,1,229066,1,13,24.0,1,0,10,42,633.06,27.0,1.68,22.60928571428571,0.23255813953488372
24,1.0,0,0,229067,1,10,18.0,0,1,10,41,581.92,24.0,1.64,23.276799999999998,0.23809523809523808
36,1.0,0,0,229068,0,2,5.0,0,0,2,19,449.69,15.0,0.5135135135135135,28.105625,0.1
19,1.0,1,0,229069,0,7,19.0,1,0,2,6,779.69,16.0,0.3,45.864117647058826,0.2857142857142857
64,1.0,1,0,229070,0,3,25.0,0,1,9,46,939.38,22.0,0.7076923076923077,40.842608695652174,0.19148936170212766
44,1.0,0,0,229071,0,3,29.0,1,0,6,35,263.15,30.0,0.7777777777777778,8.488709677419354,0.16666666666666666
48,1.0,0,1,229072,1,18,27.0,0,1,8,6,936.83,27.0,0.12244897959183673,33.458214285714284,1.1428571428571428
44,1.0,1,0,229073,1,21,26.0,0,1,2,23,161.7,29.0,0.5111111111111111,5.39,0.08333333333333333
25,1.0,0,0,229074,0,28,7.0,0,1,2,33,183.86,8.0,1.2692307692307692,20.428888888888892,0.058823529411764705
58,1.0,1,0,229075,0,2,25.0,0,1,1,5,587.09,3.0,0.0847457627118644,146.7725,0.16666666666666666
47,1.0,1,0,229076,0,25,24.0,1,0,4,4,614.16,17.0,0.08333333333333333,34.12,0.8
61,1.0,0,1,229077,1,10,20.0,0,1,2,43,867.27,14.0,0.6935483870967742,57.818,0.045454545454545456
51,1.0,0,1,229078,0,15,29.0,1,0,7,15,897.04,15.0,0.28846153846153844,56.065,0.4375
19,1.0,1,0,229079,1,4,23.0,0,1,2,1,201.99,7.0,0.05,25.24875,1.0
28,1.0,0,0,229080,0,26,20.0,0,0,7,23,618.44,20.0,0.7931034482758621,29.44952380952381,0.2916666666666667
55,1.0,0,1,229081,1,11,24.0,0,0,1,1,514.63,26.0,0.017857142857142856,19.06037037037037,0.5
35,1.0,0,0,229082,1,8,29.0,1,0,8,6,334.95,22.0,0.16666666666666666,14.56304347826087,1.1428571428571428
28,1.0,0,1,229083,0,16,29.0,0,1,7,33,966.35,17.0,1.1379310344827587,53.68611111111111,0.20588235294117646
51,1.0,0,0,229084,1,14,30.0,1,0,6,60,723.64,26.0,1.1538461538461537,26.80148148148148,0.09836065573770492
42,1.0,1,0,229085,1,16,17.0,0,0,5,31,941.74,11.0,0.7209302325581395,78.47833333333334,0.15625
32,1.0,0,1,229086,1,12,4.0,0,1,7,40,721.29,11.0,1.2121212121212122,60.107499999999995,0.17073170731707318
60,1.0,0,1,229087,1,30,28.0,0,0,8,35,144.07,6.0,0.5737704918032787,20.58142857142857,0.2222222222222222
52,1.0,0,1,229088,1,10,4.0,0,0,3,31,837.3,14.0,0.5849056603773585,55.82,0.09375
55,1.0,0,1,229089,0,12,2.0,1,0,3,21,364.12,9.0,0.375,36.412,0.13636363636363635
30,1.0,1,0,229090,1,16,6.0,0,0,10,56,956.89,27.0,1.8064516129032258,34.17464285714286,0.17543859649122806
24,1.0,1,0,229091,0,18,12.0,0,1,8,53,712.16,28.0,2.12,24.557241379310344,0.14814814814814814
63,1.0,0,0,229092,1,23,10.0,1,0,0,18,736.35,27.0,0.28125,26.298214285714288,0.0
45,1.0,1,0,229093,0,4,29.0,0,1,6,25,245.69,12.0,0.5434782608695652,18.89923076923077,0.23076923076923078
32,1.0,1,0,229094,0,16,11.0,1,0,0,54,858.91,25.0,1.6363636363636365,33.035,0.0
51,1.0,0,1,229095,1,20,19.0,1,0,6,25,400.93,10.0,0.4807692307692308,36.448181818181816,0.23076923076923078
65,1.0,0,1,229096,0,27,8.0,0,1,4,2,382.15,5.0,0.030303030303030304,63.69166666666666,1.3333333333333333
32,1.0,0,1,229097,0,19,17.0,0,0,10,29,972.15,16.0,0.8787878787878788,57.18529411764706,0.3333333333333333
39,1.0,1,0,229098,1,10,26.0,0,0,6,60,452.82,20.0,1.5,21.562857142857144,0.09836065573770492
51,1.0,1,0,229099,1,18,30.0,0,0,5,46,254.63,21.0,0.8846153846153846,11.57409090909091,0.10638297872340426
50,1.0,1,0,229100,0,3,4.0,1,0,3,2,844.31,27.0,0.0392156862745098,30.15392857142857,1.0
53,1.0,0,1,229101,0,13,12.0,1,0,10,41,118.34,5.0,0.7592592592592593,19.723333333333333,0.23809523809523808
38,1.0,1,0,229102,1,1,13.0,0,1,4,25,800.3,19.0,0.6410256410256411,40.015,0.15384615384615385
26,1.0,0,0,229103,0,9,10.0,0,1,8,3,453.72,24.0,0.1111111111111111,18.1488,2.0
22,1.0,0,0,229104,1,9,7.0,1,0,5,52,707.03,19.0,2.260869565217391,35.3515,0.09433962264150944
38,1.0,1,0,229105,1,25,27.0,0,1,3,49,302.24,21.0,1.2564102564102564,13.738181818181818,0.06
19,1.0,0,0,229106,0,29,20.0,1,0,10,42,475.19,20.0,2.1,22.628095238095238,0.23255813953488372
27,1.0,1,0,229107,1,5,24.0,0,1,0,57,698.79,10.0,2.0357142857142856,63.526363636363634,0.0
43,1.0,0,0,229108,0,12,19.0,0,0,6,54,188.2,13.0,1.2272727272727273,13.442857142857141,0.10909090909090909
22,1.0,0,0,229109,1,10,28.0,0,1,8,19,694.67,27.0,0.8260869565217391,24.809642857142855,0.4
58,1.0,1,0,229110,1,4,23.0,0,1,2,39,813.0,17.0,0.6610169491525424,45.166666666666664,0.05
23,1.0,0,1,229111,0,29,28.0,0,1,2,31,645.29,16.0,1.2916666666666667,37.95823529411764,0.0625
21,1.0,0,1,229112,1,2,23.0,0,1,4,9,468.14,8.0,0.4090909090909091,52.01555555555555,0.4
44,1.0,1,0,229113,0,5,6.0,0,1,3,40,791.34,24.0,0.8888888888888888,31.6536,0.07317073170731707
56,1.0,0,1,229114,1,30,28.0,1,0,10,30,302.24,19.0,0.5263157894736842,15.112,0.3225806451612903
25,1.0,1,0,229115,0,1,28.0,0,1,1,2,477.67,21.0,0.07692307692307693,21.71227272727273,0.3333333333333333
37,1.0,0,1,229116,0,9,24.0,0,0,9,32,203.11,15.0,0.8421052631578947,12.694375,0.2727272727272727
40,1.0,1,0,229117,1,7,27.0,0,0,5,20,755.11,3.0,0.4878048780487805,188.7775,0.23809523809523808
48,1.0,0,1,229118,0,29,8.0,1,0,3,31,103.28,1.0,0.6326530612244898,51.64,0.09375
61,1.0,1,0,229119,1,16,16.0,0,1,1,38,585.04,14.0,0.6129032258064516,39.00266666666666,0.02564102564102564
42,1.0,1,0,229120,0,28,24.0,0,0,0,15,892.62,7.0,0.3488372093023256,111.5775,0.0
20,1.0,1,0,229121,0,24,24.0,1,0,2,2,594.02,11.0,0.09523809523809523,49.501666666666665,0.6666666666666666
29,1.0,1,0,229122,0,18,23.0,1,0,7,26,140.07,17.0,0.8666666666666667,7.781666666666666,0.25925925925925924
59,1.0,0,0,229123,1,28,3.0,0,0,0,2,872.14,19.0,0.03333333333333333,43.607,0.0
18,1.0,0,1,229124,1,16,11.0,1,0,6,60,453.13,28.0,3.1578947368421053,15.625172413793104,0.09836065573770492
59,1.0,1,0,229125,1,27,8.0,0,0,8,23,885.62,3.0,0.38333333333333336,221.405,0.3333333333333333
57,1.0,1,0,229126,1,10,7.0,0,1,3,28,817.14,26.0,0.4827586206896552,30.264444444444443,0.10344827586206896
30,1.0,1,0,229127,1,8,12.0,1,0,7,12,145.53,3.0,0.3870967741935484,36.3825,0.5384615384615384
35,1.0,0,0,229128,0,25,13.0,0,1,4,44,368.13,30.0,1.2222222222222223,11.87516129032258,0.08888888888888889
63,1.0,1,0,229129,1,13,28.0,0,1,9,7,217.07,6.0,0.109375,31.009999999999998,1.125
53,1.0,0,1,229130,1,2,0.0,1,0,10,2,641.49,5.0,0.037037037037037035,106.915,3.3333333333333335
57,1.0,0,0,229131,0,20,23.0,1,0,1,28,704.34,19.0,0.4827586206896552,35.217,0.034482758620689655
29,1.0,0,1,229132,1,27,26.0,0,0,1,13,785.95,7.0,0.43333333333333335,98.24375,0.07142857142857142
65,1.0,0,1,229133,0,9,9.0,0,0,2,15,849.96,18.0,0.22727272727272727,44.734736842105264,0.125
59,1.0,0,0,229134,0,18,26.0,1,0,10,60,376.53,29.0,1.0,12.550999999999998,0.16393442622950818
52,1.0,1,0,229135,1,7,4.0,0,1,4,41,511.86,5.0,0.7735849056603774,85.31,0.09523809523809523
29,1.0,0,1,229136,1,25,16.0,0,0,9,52,877.16,3.0,1.7333333333333334,219.29,0.16981132075471697
56,1.0,0,0,229137,0,25,23.0,0,0,7,35,744.13,7.0,0.6140350877192983,93.01625,0.19444444444444445
59,1.0,0,0,229138,1,10,21.0,1,0,5,30,111.65,27.0,0.5,3.9875000000000003,0.16129032258064516
46,1.0,0,1,229139,1,16,7.0,0,1,9,8,557.91,29.0,0.1702127659574468,18.596999999999998,1.0
25,1.0,1,0,229141,0,5,3.0,0,0,7,51,323.82,17.0,1.9615384615384615,17.99,0.1346153846153846
54,1.0,0,1,229142,0,8,16.0,1,0,1,4,149.43,8.0,0.07272727272727272,16.603333333333335,0.2
19,1.0,0,0,229144,1,14,6.0,0,0,7,25,121.84,17.0,1.25,6.768888888888889,0.2692307692307692
57,1.0,0,0,229145,1,21,0.0,0,0,9,34,658.88,23.0,0.5862068965517241,27.453333333333333,0.2571428571428571
48,1.0,0,1,229146,1,29,30.0,1,0,2,7,826.68,25.0,0.14285714285714285,31.795384615384613,0.25
64,1.0,0,1,229147,1,14,27.0,0,1,8,38,766.5,12.0,0.5846153846153846,58.96153846153846,0.20512820512820512
49,1.0,0,0,229148,0,7,2.0,1,0,9,60,987.51,18.0,1.2,51.97421052631579,0.14754098360655737
41,1.0,1,0,229149,0,7,16.0,0,1,9,33,272.81,7.0,0.7857142857142857,34.10125,0.2647058823529412
49,1.0,0,1,229150,1,13,12.0,1,0,7,52,311.47,8.0,1.04,34.607777777777784,0.1320754716981132
28,1.0,1,0,229151,1,24,11.0,1,0,7,22,756.63,19.0,0.7586206896551724,37.8315,0.30434782608695654
25,1.0,0,0,229152,1,30,11.0,0,0,6,50,210.78,26.0,1.9230769230769231,7.806666666666667,0.11764705882352941
29,1.0,0,1,229153,0,23,20.0,0,0,2,9,798.31,13.0,0.3,57.02214285714285,0.2
63,1.0,0,0,229154,1,7,25.0,1,0,3,19,137.82,7.0,0.296875,17.2275,0.15
37,1.0,1,0,229155,1,17,19.0,0,1,8,18,114.21,15.0,0.47368421052631576,7.138125,0.42105263157894735
31,1.0,1,0,229156,0,26,5.0,1,0,4,28,935.72,20.0,0.875,44.55809523809524,0.13793103448275862
41,1.0,0,1,229157,1,22,16.0,1,0,8,14,238.15,7.0,0.3333333333333333,29.76875,0.5333333333333333
28,1.0,1,0,229158,0,15,16.0,0,0,6,39,422.66,21.0,1.3448275862068966,19.211818181818185,0.15
43,1.0,0,0,229159,0,26,6.0,1,0,0,53,291.46,29.0,1.2045454545454546,9.715333333333332,0.0
40,1.0,0,0,229160,0,25,21.0,0,1,2,53,643.41,4.0,1.2926829268292683,128.682,0.037037037037037035
59,1.0,0,0,229161,1,17,27.0,0,1,5,12,926.45,20.0,0.2,44.11666666666667,0.38461538461538464
30,1.0,1,0,229162,1,30,27.0,0,0,8,53,161.52,19.0,1.7096774193548387,8.076,0.14814814814814814
62,1.0,1,0,229163,0,25,0.0,1,0,5,9,468.07,26.0,0.14285714285714285,17.335925925925924,0.5
24,1.0,0,1,229164,1,21,16.0,0,0,2,59,246.19,9.0,2.36,24.619,0.03333333333333333
55,1.0,1,0,229165,0,22,23.0,1,0,3,30,119.24,1.0,0.5357142857142857,59.62,0.0967741935483871
39,1.0,0,0,229166,1,3,18.0,1,0,9,3,544.97,16.0,0.075,32.05705882352942,2.25
64,1.0,0,0,229167,1,10,6.0,0,1,6,50,340.52,29.0,0.7692307692307693,11.350666666666665,0.11764705882352941
30,1.0,1,0,229168,1,4,7.0,0,1,5,58,435.15,27.0,1.8709677419354838,15.541071428571428,0.0847457627118644
23,1.0,1,0,229169,0,19,3.0,0,0,1,41,874.38,11.0,1.7083333333333333,72.865,0.023809523809523808
64,1.0,0,0,229170,0,15,0.0,0,1,4,47,349.0,8.0,0.7230769230769231,38.77777777777778,0.08333333333333333
40,1.0,0,0,229171,0,1,2.0,1,0,8,8,157.65,3.0,0.1951219512195122,39.4125,0.8888888888888888
22,1.0,0,0,229172,1,8,25.0,0,1,8,38,695.41,16.0,1.6521739130434783,40.906470588235294,0.20512820512820512
34,1.0,1,0,229173,1,30,23.0,0,0,2,31,874.97,13.0,0.8857142857142857,62.49785714285714,0.0625
43,1.0,0,1,229174,0,17,6.0,0,0,3,42,858.08,5.0,0.9545454545454546,143.01333333333335,0.06976744186046512
57,1.0,0,0,229175,1,4,22.0,0,0,2,41,436.05,19.0,0.7068965517241379,21.802500000000002,0.047619047619047616
61,1.0,1,0,229176,0,4,8.0,1,0,3,23,793.74,16.0,0.3709677419354839,46.690588235294115,0.125
44,1.0,0,0,229177,0,23,27.0,1,0,7,16,402.5,15.0,0.35555555555555557,25.15625,0.4117647058823529
23,1.0,1,0,229178,1,29,8.0,0,1,0,28,266.42,5.0,1.1666666666666667,44.403333333333336,0.0
52,1.0,1,0,229179,1,4,19.0,1,0,0,23,347.75,8.0,0.4339622641509434,38.638888888888886,0.0
62,1.0,0,0,229180,1,13,16.0,1,0,2,20,774.81,19.0,0.31746031746031744,38.7405,0.09523809523809523
22,1.0,0,0,229181,1,17,0.0,1,0,1,28,322.55,4.0,1.2173913043478262,64.51,0.034482758620689655
30,1.0,1,0,229182,0,30,30.0,1,0,9,55,278.32,23.0,1.7741935483870968,11.596666666666666,0.16071428571428573
63,1.0,0,1,229183,0,3,11.0,0,0,5,47,348.32,28.0,0.734375,12.011034482758621,0.10416666666666667
48,1.0,0,0,229184,0,22,12.0,0,1,10,16,977.76,11.0,0.32653061224489793,81.48,0.5882352941176471
45,1.0,1,0,229185,1,22,29.0,0,1,8,46,381.44,9.0,1.0,38.144,0.1702127659574468
42,1.0,1,0,229186,0,14,7.0,0,1,2,11,286.23,8.0,0.2558139534883721,31.803333333333335,0.16666666666666666
34,1.0,0,1,229187,1,24,1.0,1,0,9,56,565.61,30.0,1.6,18.245483870967742,0.15789473684210525
32,1.0,0,0,229188,0,23,20.0,1,0,10,32,509.75,8.0,0.9696969696969697,56.638888888888886,0.30303030303030304
65,1.0,0,1,229189,1,7,7.0,0,1,8,60,291.2,22.0,0.9090909090909091,12.660869565217391,0.13114754098360656
56,1.0,0,1,229190,0,22,12.0,1,0,6,49,371.65,24.0,0.8596491228070176,14.866,0.12
55,1.0,1,0,229191,1,30,1.0,0,0,3,53,586.37,2.0,0.9464285714285714,195.45666666666668,0.05555555555555555
