CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly
8343,24,14,6.0,3,16.0,561.0,8,1.0,0,1,0,0,0
8344,63,34,24.0,9,28.0,154.0,10,1.0,1,0,0,1,0
8345,52,46,23.0,1,16.0,215.0,11,1.0,1,0,0,0,1
8346,60,26,17.0,9,24.0,318.0,9,1.0,1,0,1,0,1
8347,56,48,21.0,6,2.0,162.0,10,1.0,1,1,0,0,1
8348,20,13,9.0,10,25.0,176.0,27,1.0,1,0,1,0,0
8349,52,43,25.0,3,25.0,935.0,25,1.0,1,0,1,0,0
8350,41,14,12.0,0,28.0,862.0,15,1.0,0,1,0,0,1
8351,45,9,20.0,4,29.0,620.0,7,1.0,1,0,0,0,1
8352,56,17,28.0,3,13.0,407.0,25,1.0,1,0,1,0,1
8353,42,19,19.0,8,1.0,662.0,4,1.0,1,0,0,0,0
8354,46,43,26.0,3,29.0,502.0,15,1.0,1,1,0,0,0
8355,52,45,29.0,4,5.0,634.0,10,1.0,1,0,1,1,0
8356,52,17,25.0,6,18.0,421.0,23,1.0,1,1,0,0,1
8357,49,10,25.0,5,14.0,464.0,2,1.0,0,0,1,0,1
8358,43,41,25.0,1,16.0,767.0,2,1.0,1,0,1,1,0
8359,46,30,18.0,8,17.0,505.0,14,1.0,1,0,0,0,0
8360,29,45,21.0,3,6.0,642.0,5,1.0,1,0,1,0,0
8361,45,21,22.0,1,4.0,682.0,4,1.0,1,0,0,1,0
8362,28,8,23.0,1,26.0,320.0,6,1.0,1,1,0,0,1
8363,57,33,22.0,6,9.0,904.0,15,1.0,1,0,0,0,1
8364,58,1,14.0,5,7.0,715.0,15,1.0,1,0,1,0,0
8365,64,54,4.0,5,2.0,567.0,30,1.0,1,1,0,1,0
8366,57,10,8.0,0,6.0,360.0,11,1.0,1,0,1,1,0
8367,59,15,29.0,5,1.0,697.0,26,1.0,1,1,0,0,0
8368,57,55,16.0,0,1.0,615.0,7,1.0,0,1,0,0,0
8369,46,7,27.0,10,1.0,463.0,1,1.0,1,1,0,1,0
8370,58,3,28.0,2,30.0,808.0,25,1.0,1,1,0,1,0
8371,55,52,26.0,5,11.0,789.0,1,1.0,0,0,0,0,1
8372,62,46,25.0,10,5.0,496.0,28,1.0,1,0,1,0,1
8373,31,22,20.0,1,14.0,181.0,9,1.0,0,0,0,0,0
8374,55,18,10.0,5,24.0,316.0,27,1.0,1,0,1,1,0
8375,47,22,19.0,3,22.0,279.0,14,1.0,0,0,0,0,1
8376,65,58,27.0,8,22.0,544.0,26,1.0,1,0,1,0,0
8377,23,59,15.0,10,1.0,135.0,7,1.0,1,0,0,0,1
8378,53,39,29.0,6,4.0,810.0,13,1.0,0,1,0,0,0
8379,38,38,30.0,10,17.0,471.0,19,1.0,0,1,0,0,1
8380,62,42,1.0,9,6.0,210.0,20,1.0,0,1,0,0,0
8381,48,14,24.0,6,15.0,205.0,11,1.0,1,0,0,0,0
8382,29,11,13.0,8,7.0,503.0,8,1.0,0,1,0,1,0
8383,29,45,23.0,4,1.0,772.0,29,1.0,1,1,0,1,0
8384,65,58,8.0,0,6.0,117.0,26,1.0,0,0,0,0,1
8385,22,44,27.0,2,17.0,912.0,25,0.0,1,0,1,0,0
8386,40,54,24.0,0,14.0,188.0,25,1.0,1,0,1,0,1
8387,65,10,28.0,10,12.0,786.0,3,1.0,0,1,0,0,0
8388,56,9,22.0,1,21.0,533.0,13,1.0,1,1,0,1,0
8389,61,7,27.0,0,14.0,107.0,26,1.0,1,1,0,1,0
8390,55,27,29.0,6,16.0,824.0,2,1.0,1,0,0,0,1
8391,37,30,18.0,4,28.0,671.0,30,1.0,1,1,0,0,1
8392,31,29,11.0,9,6.0,985.0,30,1.0,0,1,0,1,0
8393,47,19,28.0,5,5.0,384.0,11,1.0,0,0,1,0,1
8394,47,39,28.0,5,8.0,321.0,6,1.0,1,1,0,0,1
8395,49,44,27.0,4,29.0,539.0,30,1.0,0,0,1,1,0
8396,34,21,24.0,9,2.0,108.0,11,1.0,0,0,1,0,1
8397,60,2,19.0,7,16.0,286.0,13,1.0,0,0,1,0,1
8398,25,14,1.0,7,26.0,682.0,16,1.0,0,0,1,1,0
8399,29,2,20.0,2,24.0,745.0,9,1.0,0,0,1,0,1
8400,31,10,21.0,7,25.0,974.0,21,1.0,1,0,0,0,1
8401,26,35,30.0,6,10.0,385.0,4,1.0,1,0,1,0,0
8402,42,3,21.0,1,12.0,733.0,17,1.0,0,1,0,0,1
8403,46,28,3.0,3,20.0,429.0,25,1.0,0,1,0,0,0
8404,21,14,23.0,2,11.0,902.0,30,1.0,0,0,1,0,1
8405,60,9,22.0,0,25.0,591.0,19,1.0,0,0,1,1,0
8406,43,2,7.0,2,15.0,383.0,12,1.0,0,0,1,1,0
8407,64,24,3.0,4,3.0,839.0,5,1.0,0,0,1,0,0
8408,51,13,8.0,10,2.0,615.0,19,1.0,1,1,0,1,0
8409,39,27,21.0,8,24.0,648.0,29,1.0,0,1,0,0,0
8410,42,57,25.0,7,23.0,424.0,14,1.0,1,1,0,0,0
8411,46,29,7.0,8,24.0,590.0,18,1.0,0,0,1,1,0
8412,62,43,25.0,1,3.0,893.0,25,1.0,0,1,0,0,0
8413,42,11,21.0,3,15.0,571.0,11,0.0,0,1,0,0,1
8414,57,34,9.0,3,5.0,293.0,12,1.0,1,0,1,0,1
8415,28,11,11.0,6,30.0,573.0,6,1.0,1,0,1,0,0
8416,49,9,23.0,6,18.0,205.0,12,1.0,0,0,1,0,0
8417,42,4,8.0,2,18.0,970.0,11,1.0,1,0,0,1,0
8418,44,20,1.0,10,3.0,135.0,15,1.0,1,0,0,0,1
8419,38,33,2.0,4,28.0,310.0,18,1.0,1,1,0,1,0
8420,48,23,2.0,6,29.0,433.0,7,1.0,0,0,0,1,0
8421,23,56,13.0,5,18.0,862.0,14,1.0,0,0,0,0,0
8422,55,58,14.0,3,22.0,429.0,16,1.0,1,1,0,0,0
8423,18,6,21.0,9,25.0,241.0,25,1.0,0,0,0,0,0
8424,46,55,9.0,6,11.0,706.0,17,1.0,1,0,1,0,0
8425,58,35,27.0,6,21.0,971.0,1,1.0,1,0,1,0,0
8426,32,4,23.0,10,19.0,761.0,29,1.0,1,1,0,0,0
8427,50,24,6.0,7,0.0,552.0,20,1.0,1,0,1,1,0
8428,32,14,13.0,0,24.0,784.0,16,1.0,0,0,1,0,1
8429,41,5,30.0,4,18.0,407.0,26,1.0,1,1,0,0,1
8430,20,10,14.0,1,21.0,958.0,23,1.0,0,0,0,0,0
8431,41,34,19.0,6,29.0,333.0,4,1.0,0,0,1,1,0
8432,26,52,10.0,2,25.0,491.0,12,1.0,0,1,0,0,1
8433,53,29,15.0,5,12.0,513.0,1,1.0,0,0,0,0,1
8434,43,60,25.0,2,14.0,664.0,26,1.0,0,1,0,0,1
8435,55,13,10.0,1,24.0,545.0,28,1.0,1,1,0,0,1
8436,44,48,21.0,10,28.0,724.0,22,1.0,0,0,1,0,1
8437,56,4,16.0,4,1.0,322.0,14,1.0,1,1,0,1,0
8438,47,37,19.0,3,18.0,321.0,3,1.0,1,1,0,0,0
8439,44,44,6.0,6,11.0,814.0,27,1.0,0,0,0,1,0
8440,24,49,27.0,6,3.0,869.0,22,1.0,0,0,1,1,0
8441,64,9,19.0,3,6.0,136.0,16,1.0,0,0,1,0,1
8442,46,56,13.0,9,23.0,250.0,24,1.0,1,0,0,0,0
8443,44,49,17.0,1,0.0,378.0,18,1.0,1,0,1,1,0
8444,40,37,6.0,5,1.0,515.0,7,1.0,0,0,0,1,0
8445,59,11,8.0,7,28.0,317.0,28,1.0,0,0,0,0,1
8446,30,24,6.0,4,26.0,597.0,19,1.0,0,0,1,0,0
8447,60,36,25.0,10,16.0,689.0,8,1.0,1,1,0,0,1
8448,30,5,5.0,3,8.0,237.0,22,1.0,1,0,1,0,0
8449,37,47,9.0,6,5.0,225.0,14,1.0,1,0,0,0,0
8450,55,36,29.0,8,20.0,602.0,2,1.0,1,0,0,0,0
8451,48,15,30.0,4,0.0,911.0,14,0.0,0,1,0,0,1
8452,56,46,18.0,3,1.0,574.0,6,1.0,0,1,0,0,0
8453,44,31,12.0,7,23.0,753.0,14,1.0,1,1,0,1,0
8454,21,19,10.0,5,11.0,607.0,7,1.0,1,0,1,0,0
8455,40,12,21.0,8,12.0,591.0,9,1.0,0,0,0,0,1
8456,26,13,19.0,1,29.0,328.0,6,1.0,1,0,1,0,1
8457,48,10,7.0,3,26.0,183.0,24,1.0,1,1,0,0,1
8458,57,19,11.0,9,13.0,863.0,27,1.0,1,1,0,0,0
8459,62,14,27.0,0,30.0,911.0,2,1.0,0,1,0,1,0
8460,24,44,9.0,4,7.0,102.0,9,1.0,0,0,1,0,0
8461,27,16,1.0,2,30.0,613.0,26,1.0,1,1,0,1,0
8462,52,16,16.0,4,17.0,464.0,26,1.0,1,0,0,1,0
8463,20,3,6.0,4,5.0,638.0,29,1.0,0,0,1,0,0
8464,36,47,24.0,0,15.0,103.0,15,1.0,1,1,0,0,0
8465,62,47,25.0,9,3.0,878.0,18,1.0,1,0,1,0,0
8466,31,58,2.0,0,30.0,927.0,21,1.0,1,1,0,1,0
8467,53,42,21.0,6,27.0,579.0,30,1.0,1,1,0,1,0
8468,27,59,7.0,10,3.0,196.0,12,1.0,1,1,0,0,1
8469,61,44,27.0,5,1.0,840.0,14,1.0,1,0,1,1,0
8470,31,23,2.0,5,22.0,313.0,20,1.0,0,1,0,1,0
8471,19,49,11.0,0,13.0,838.0,4,0.0,0,0,1,0,0
8472,25,17,16.0,7,2.0,122.0,23,1.0,1,0,1,0,1
8473,60,15,24.0,7,23.0,542.0,15,1.0,0,0,0,0,1
8474,27,46,18.0,6,16.0,519.0,2,1.0,1,0,0,0,0
8475,40,54,13.0,8,29.0,921.0,18,1.0,1,0,0,0,0
8476,23,21,16.0,2,26.0,836.0,8,1.0,1,1,0,1,0
8477,20,42,5.0,2,6.0,364.0,15,1.0,0,0,0,1,0
8478,31,22,23.0,2,6.0,339.0,12,1.0,1,0,0,0,0
8479,51,59,3.0,6,21.0,499.0,2,1.0,1,0,0,1,0
8480,31,13,9.0,0,21.0,822.0,17,1.0,1,0,0,0,0
8481,53,44,22.0,4,23.0,616.0,21,1.0,1,1,0,1,0
8482,19,44,10.0,6,3.0,815.0,2,1.0,0,1,0,0,0
8483,37,26,16.0,10,11.0,229.0,24,1.0,1,0,0,0,1
8484,48,36,7.0,5,5.0,293.0,14,1.0,1,1,0,0,0
8485,54,12,6.0,0,27.0,496.0,9,1.0,1,0,0,1,0
8486,49,10,28.0,10,8.0,199.0,24,1.0,1,0,1,0,0
8487,63,34,15.0,8,0.0,738.0,28,1.0,1,0,0,1,0
8488,27,17,15.0,2,15.0,304.0,30,1.0,1,0,0,0,0
8489,20,25,13.0,5,7.0,864.0,25,1.0,0,0,0,0,1
8490,52,48,4.0,2,14.0,248.0,30,1.0,1,1,0,0,1
8491,62,16,8.0,10,23.0,247.0,14,1.0,1,1,0,0,0
8492,48,39,8.0,1,14.0,985.0,8,1.0,0,0,1,1,0
8493,19,23,4.0,0,17.0,682.0,9,1.0,1,0,0,0,1
8494,57,49,25.0,10,13.0,488.0,19,1.0,1,1,0,0,1
8495,57,9,7.0,6,14.0,730.0,26,1.0,1,1,0,0,0
8496,19,26,29.0,0,30.0,204.0,9,1.0,1,1,0,0,0
8497,33,19,21.0,7,19.0,677.0,9,1.0,1,0,1,1,0
8498,42,29,22.0,9,25.0,706.0,28,1.0,1,0,0,0,1
8499,59,30,6.0,5,24.0,951.0,11,1.0,1,1,0,0,1
8500,62,26,30.0,3,24.0,593.0,16,1.0,0,0,0,0,0
8501,20,23,25.0,1,1.0,550.0,23,0.0,1,0,0,0,0
8502,41,58,1.0,0,8.0,247.0,18,1.0,0,1,0,0,1
8503,27,38,12.0,7,23.0,446.0,11,1.0,0,0,1,1,0
8504,56,9,13.0,3,11.0,269.0,2,1.0,1,1,0,0,0
8505,62,60,16.0,5,3.0,255.0,24,1.0,0,0,0,0,0
8506,29,43,22.0,4,0.0,922.0,18,1.0,1,0,0,1,0
8507,28,47,29.0,5,25.0,759.0,6,1.0,1,1,0,1,0
8508,56,3,10.0,0,30.0,162.0,23,1.0,1,0,1,1,0
8509,36,31,26.0,3,20.0,934.0,16,0.0,1,1,0,0,1
8510,18,29,6.0,6,15.0,297.0,25,1.0,1,0,1,1,0
8511,55,17,25.0,4,1.0,260.0,4,1.0,1,0,1,1,0
8512,56,18,14.0,9,13.0,596.0,5,1.0,0,0,1,1,0
8513,46,27,3.0,5,27.0,147.0,22,1.0,0,0,1,0,1
8514,52,57,4.0,2,27.0,333.0,6,1.0,1,0,1,0,0
8515,26,4,3.0,0,3.0,586.0,3,0.0,0,0,1,0,1
8516,42,45,28.0,8,29.0,401.0,27,1.0,1,0,0,0,0
8517,63,60,26.0,4,17.0,657.0,23,1.0,1,1,0,0,1
8518,32,51,29.0,2,10.0,176.0,30,1.0,1,0,1,0,0
8519,54,59,24.0,7,29.0,310.0,14,1.0,1,1,0,0,1
8520,56,14,11.0,3,16.0,438.0,1,1.0,1,0,1,1,0
8521,30,59,16.0,1,28.0,383.0,24,1.0,0,1,0,1,0
8522,50,24,10.0,0,1.0,143.0,5,1.0,1,0,1,0,1
8523,37,32,10.0,3,22.0,519.0,22,1.0,1,0,0,0,1
8524,59,55,27.0,9,11.0,495.0,16,1.0,1,0,0,1,0
8525,63,46,7.0,6,4.0,431.0,15,1.0,0,1,0,1,0
8526,41,46,20.0,6,9.0,112.0,7,1.0,0,0,0,1,0
8527,41,18,25.0,3,13.0,146.0,8,1.0,1,0,0,0,0
8528,50,21,12.0,7,20.0,663.0,25,1.0,0,0,1,0,1
8529,60,47,17.0,4,8.0,821.0,13,1.0,1,0,1,1,0
8530,39,36,20.0,9,17.0,762.0,23,1.0,0,0,0,0,1
8531,64,39,18.0,6,25.0,133.0,11,1.0,0,0,0,0,0
8532,39,11,11.0,2,17.0,909.0,28,1.0,0,0,1,0,1
8533,41,16,30.0,5,6.0,758.0,12,1.0,0,0,1,0,0
8534,49,49,1.0,6,19.0,601.0,28,1.0,1,1,0,0,0
8535,47,11,26.0,2,6.0,272.0,25,1.0,0,0,0,1,0
8536,60,58,11.0,1,23.0,458.0,17,1.0,0,1,0,0,1
8537,39,37,6.0,8,14.0,639.0,19,1.0,1,0,0,0,1
8538,22,35,14.0,3,10.0,756.0,24,1.0,0,1,0,0,1
8539,34,27,19.0,2,17.0,278.0,14,1.0,0,1,0,0,1
8540,46,54,7.0,6,9.0,593.0,9,1.0,0,1,0,0,1
8541,25,44,23.0,2,13.0,246.0,9,1.0,0,0,0,1,0
8542,50,13,10.0,7,26.0,106.0,23,1.0,1,1,0,1,0
8543,45,51,7.0,5,28.0,348.0,1,1.0,1,0,0,0,1
8544,19,38,14.0,7,28.0,611.0,25,1.0,1,1,0,1,0
8545,31,52,29.0,3,17.0,534.0,14,1.0,1,1,0,1,0
8546,45,31,21.0,10,22.0,737.0,12,1.0,0,0,0,0,0
8547,55,42,1.0,7,23.0,223.0,1,1.0,0,0,0,0,0
8548,28,13,29.0,7,17.0,862.0,19,1.0,0,0,1,0,1
8549,59,29,20.0,2,6.0,420.0,3,1.0,0,0,1,0,1
8550,20,51,12.0,7,26.0,142.0,15,1.0,1,0,0,0,1
8551,33,19,22.0,10,7.0,697.0,11,1.0,1,0,0,0,0
8552,57,42,18.0,7,5.0,518.0,14,1.0,1,1,0,0,0
8553,54,56,14.0,2,14.0,173.0,20,1.0,1,0,0,0,1
8554,29,1,25.0,0,27.0,421.0,19,1.0,1,0,0,0,1
8555,35,22,20.0,1,10.0,442.0,24,1.0,0,1,0,1,0
8556,40,54,6.0,4,12.0,631.0,4,1.0,1,0,1,1,0
8557,34,41,24.0,7,22.0,599.0,28,1.0,1,1,0,1,0
8558,28,56,15.0,2,24.0,351.0,13,1.0,0,0,1,1,0
8559,56,9,1.0,7,26.0,848.0,22,1.0,0,1,0,0,0
8560,43,20,15.0,8,0.0,364.0,26,1.0,0,1,0,1,0
8561,31,56,14.0,7,21.0,819.0,29,1.0,0,0,0,0,0
8562,30,44,2.0,0,12.0,753.0,1,0.0,0,0,0,0,1
8563,46,14,20.0,7,19.0,178.0,3,1.0,1,1,0,0,0
8564,47,9,1.0,5,9.0,230.0,24,1.0,0,1,0,0,1
8565,57,52,29.0,6,10.0,970.0,4,1.0,1,0,0,0,1
8566,43,23,15.0,8,12.0,520.0,10,1.0,0,0,1,0,1
8567,21,18,14.0,7,17.0,628.0,23,1.0,0,0,0,0,1
8568,33,59,14.0,1,29.0,135.0,23,1.0,1,1,0,0,1
8569,26,19,30.0,7,14.0,121.0,11,1.0,1,0,1,0,1
8570,34,9,28.0,4,27.0,744.0,28,1.0,0,1,0,0,0
8571,58,15,30.0,4,29.0,886.0,18,1.0,0,0,1,1,0
8572,51,59,3.0,0,13.0,859.0,1,1.0,1,1,0,1,0
8573,44,1,17.0,7,23.0,870.0,29,1.0,0,1,0,0,1
8574,40,55,5.0,6,30.0,762.0,1,1.0,1,1,0,1,0
8575,48,44,9.0,7,11.0,995.0,18,1.0,1,0,1,0,1
8576,41,37,29.0,0,12.0,315.0,1,1.0,1,0,1,1,0
8577,43,18,13.0,0,3.0,483.0,27,1.0,0,1,0,1,0
8578,60,18,4.0,3,2.0,690.0,25,1.0,1,0,0,1,0
8579,31,6,11.0,4,19.0,685.0,3,1.0,0,0,0,0,1
8580,22,7,3.0,5,19.0,785.0,6,1.0,1,1,0,0,0
8581,53,17,15.0,5,24.0,888.0,2,1.0,1,1,0,1,0
8582,42,47,20.0,0,22.0,997.0,10,1.0,1,0,1,0,1
8583,47,48,30.0,2,13.0,217.0,1,1.0,0,0,1,0,1
8584,46,29,25.0,9,23.0,401.0,20,1.0,1,1,0,0,0
8585,35,48,13.0,0,19.0,389.0,27,1.0,0,0,0,0,1
8586,43,22,29.0,6,5.0,276.0,14,1.0,1,0,0,1,0
8587,52,51,7.0,7,6.0,487.0,25,1.0,1,0,0,0,1
8588,58,39,28.0,3,12.0,184.0,30,1.0,0,0,0,0,1
8589,37,48,8.0,1,17.0,942.0,7,0.0,1,1,0,0,1
8590,34,20,24.0,3,16.0,662.0,6,0.0,1,0,0,0,0
8591,57,48,12.0,4,29.0,425.0,4,1.0,0,1,0,0,1
8592,22,15,29.0,6,19.0,756.0,19,1.0,1,0,1,1,0
8593,20,25,2.0,2,17.0,823.0,5,0.0,0,0,1,0,0
8594,55,58,29.0,4,7.0,334.0,7,1.0,0,0,0,1,0
8595,65,8,10.0,10,29.0,673.0,7,1.0,0,1,0,0,0
8596,51,22,21.0,10,27.0,357.0,28,1.0,1,1,0,1,0
8597,20,53,20.0,1,26.0,588.0,11,1.0,0,0,0,1,0
8598,33,60,9.0,1,19.0,931.0,29,1.0,0,1,0,0,1
8599,51,17,20.0,10,9.0,363.0,24,1.0,0,0,0,1,0
8600,62,31,3.0,9,10.0,141.0,6,1.0,0,0,1,0,1
8601,64,7,27.0,0,3.0,658.0,16,1.0,1,0,0,1,0
8602,22,11,18.0,9,14.0,294.0,21,1.0,0,0,0,0,0
8603,46,35,25.0,9,7.0,767.0,26,1.0,1,0,0,0,1
8604,30,28,2.0,5,0.0,672.0,3,1.0,1,0,0,0,1
8605,39,51,2.0,7,8.0,974.0,6,1.0,0,0,0,0,1
8606,34,44,23.0,6,23.0,624.0,8,1.0,0,0,1,0,0
8607,37,19,18.0,3,18.0,824.0,24,0.0,1,0,0,0,1
8608,54,13,28.0,9,10.0,116.0,21,1.0,0,1,0,0,1
8609,59,22,18.0,5,8.0,981.0,6,1.0,1,1,0,0,1
8610,47,21,5.0,0,30.0,357.0,23,1.0,0,1,0,0,0
8611,29,2,9.0,7,7.0,225.0,11,1.0,0,0,1,0,1
8612,27,39,10.0,3,29.0,789.0,9,1.0,0,0,0,1,0
8613,33,45,11.0,1,7.0,804.0,26,1.0,0,0,1,0,0
8614,51,20,11.0,9,5.0,229.0,12,1.0,0,0,0,1,0
8615,55,4,6.0,10,27.0,790.0,9,1.0,1,1,0,1,0
8616,40,44,8.0,6,11.0,839.0,2,1.0,0,0,1,1,0
8617,26,11,3.0,0,25.0,123.0,9,1.0,1,0,1,1,0
8618,57,49,25.0,0,23.0,545.0,28,1.0,0,0,1,0,0
8619,19,41,4.0,5,2.0,871.0,24,1.0,0,1,0,0,0
8620,41,7,27.0,0,13.0,940.0,19,1.0,1,0,1,1,0
8621,47,3,5.0,4,12.0,290.0,12,1.0,0,1,0,0,1
8622,62,7,23.0,8,26.0,401.0,17,1.0,1,0,1,0,0
8623,41,5,22.0,0,8.0,925.0,18,1.0,0,0,0,1,0
8624,41,34,9.0,7,6.0,977.0,14,1.0,0,0,0,0,1
8625,55,20,6.0,5,6.0,916.0,5,1.0,1,1,0,0,0
8626,37,38,14.0,9,20.0,425.0,15,1.0,1,0,0,0,0
8627,25,16,4.0,0,29.0,395.0,2,1.0,0,0,1,0,1
8628,44,15,25.0,3,7.0,489.0,3,1.0,0,0,1,0,0
8629,27,35,21.0,7,3.0,176.0,9,1.0,1,0,0,0,0
8630,42,40,27.0,10,26.0,723.0,29,1.0,0,1,0,0,0
8631,27,52,26.0,5,10.0,809.0,5,1.0,1,0,1,0,0
8632,55,33,3.0,9,7.0,411.0,14,1.0,0,1,0,1,0
8633,57,20,29.0,1,10.0,853.0,10,1.0,1,0,0,0,0
8634,57,50,17.0,3,26.0,405.0,14,1.0,1,0,0,0,0
8635,34,43,15.0,5,18.0,596.0,23,1.0,1,0,0,0,1
8636,30,25,27.0,10,4.0,810.0,14,1.0,1,1,0,0,1
8637,34,15,21.0,8,3.0,512.0,1,1.0,0,0,0,1,0
8638,37,48,21.0,1,8.0,168.0,26,1.0,1,0,0,1,0
8639,44,33,3.0,6,4.0,958.0,27,1.0,1,1,0,1,0
8640,20,21,17.0,10,24.0,990.0,2,1.0,0,0,0,1,0
8641,64,56,23.0,8,24.0,171.0,18,1.0,1,0,1,0,1
8642,20,37,1.0,6,3.0,189.0,29,1.0,1,0,1,0,0
8643,51,54,12.0,1,8.0,654.0,6,1.0,1,0,1,0,1
8644,24,52,19.0,8,6.0,908.0,20,1.0,0,0,0,1,0
8645,64,12,21.0,0,2.0,297.0,27,1.0,0,0,1,0,1
8646,35,11,29.0,4,22.0,604.0,15,1.0,1,0,1,1,0
8647,28,45,16.0,8,6.0,502.0,26,1.0,0,0,1,0,0
8648,19,10,26.0,10,14.0,157.0,28,1.0,0,0,1,1,0
8649,20,33,7.0,3,8.0,250.0,5,1.0,1,1,0,0,1
8650,53,24,21.0,7,12.0,231.0,13,1.0,0,0,0,1,0
8651,40,14,12.0,10,6.0,282.0,4,1.0,0,1,0,0,0
8652,47,44,8.0,9,30.0,674.0,28,1.0,0,0,0,0,1
8653,45,32,21.0,8,28.0,656.0,9,1.0,1,1,0,1,0
8654,64,35,14.0,10,21.0,406.0,27,1.0,0,0,0,1,0
8655,58,56,27.0,7,20.0,874.0,30,1.0,0,1,0,1,0
8656,62,50,5.0,5,13.0,660.0,23,1.0,0,1,0,1,0
8657,44,43,7.0,8,3.0,719.0,4,1.0,0,1,0,0,1
8658,49,24,29.0,10,11.0,302.0,8,1.0,0,0,0,0,1
8659,43,10,4.0,9,0.0,262.0,20,1.0,0,0,0,0,1
8660,40,54,14.0,0,2.0,736.0,30,1.0,0,0,1,1,0
8661,63,56,13.0,5,13.0,555.0,24,1.0,0,0,0,0,1
8662,53,50,1.0,7,14.0,507.0,4,1.0,1,1,0,0,1
8663,49,60,14.0,6,26.0,867.0,28,1.0,1,0,1,0,0
8664,36,9,14.0,5,30.0,142.0,15,1.0,1,1,0,0,0
8665,22,38,19.0,2,9.0,436.0,28,1.0,1,0,1,0,0
8666,43,47,6.0,3,9.0,153.0,24,1.0,0,0,1,0,0
8667,44,6,16.0,6,12.0,840.0,30,1.0,0,0,0,1,0
8668,53,45,17.0,3,5.0,326.0,17,1.0,1,1,0,0,0
8669,53,10,21.0,8,14.0,857.0,7,1.0,0,1,0,0,0
8670,62,42,27.0,1,1.0,917.0,17,1.0,0,0,1,0,0
8671,39,8,5.0,7,6.0,235.0,24,1.0,1,0,0,0,1
8672,57,18,12.0,10,7.0,485.0,3,1.0,1,1,0,1,0
8673,57,57,24.0,7,1.0,478.0,5,1.0,1,0,1,0,0
8674,44,50,9.0,8,19.0,699.0,7,1.0,1,1,0,0,0
8675,59,31,11.0,0,30.0,196.0,29,1.0,1,0,1,0,1
8676,59,39,6.0,1,28.0,635.0,26,1.0,0,0,1,0,0
8677,30,29,21.0,9,9.0,809.0,6,1.0,0,0,1,0,1
8678,47,57,21.0,8,15.0,551.0,16,1.0,0,0,1,1,0
8679,26,24,4.0,4,8.0,982.0,15,1.0,1,0,0,1,0
8680,19,53,22.0,4,1.0,738.0,4,1.0,1,1,0,1,0
8681,26,47,14.0,4,19.0,267.0,25,1.0,1,0,0,0,0
8682,25,57,14.0,8,23.0,956.0,17,1.0,0,0,1,1,0
8683,42,54,4.0,9,19.0,793.0,13,1.0,1,0,0,0,1
8684,19,35,5.0,8,19.0,190.0,20,1.0,0,1,0,0,1
8685,30,40,29.0,4,13.0,415.0,20,1.0,1,0,1,0,0
8686,37,60,7.0,2,1.0,880.0,14,1.0,1,0,0,1,0
8687,60,41,16.0,0,28.0,170.0,6,1.0,1,0,1,0,1
8688,34,2,24.0,1,17.0,607.0,23,1.0,0,0,0,1,0
8689,54,15,5.0,6,21.0,644.0,6,1.0,1,0,0,1,0
8690,39,33,12.0,9,15.0,941.0,17,1.0,1,0,0,0,1
8691,41,7,17.0,2,15.0,546.0,7,1.0,0,0,0,1,0
8692,62,60,1.0,7,21.0,191.0,27,1.0,0,0,1,1,0
8693,42,56,17.0,6,8.0,776.0,7,1.0,1,1,0,1,0
8694,28,15,18.0,2,2.0,711.0,22,1.0,0,0,1,1,0
8695,37,16,29.0,6,29.0,125.0,18,1.0,0,0,0,0,0
8696,22,35,3.0,8,0.0,904.0,26,1.0,0,0,0,0,1
8697,60,26,22.0,2,26.0,472.0,4,1.0,0,1,0,0,0
8698,49,51,19.0,6,6.0,415.0,5,1.0,0,1,0,1,0
8699,62,56,15.0,1,11.0,819.0,9,1.0,0,0,0,0,0
8700,50,56,1.0,4,9.0,703.0,12,0.0,0,1,0,0,0
8701,35,49,3.0,8,28.0,379.0,12,1.0,1,0,1,0,1
8702,63,53,12.0,4,17.0,158.0,19,1.0,0,0,0,0,1
8703,50,22,26.0,2,22.0,142.0,4,1.0,1,0,0,0,1
8704,55,55,23.0,6,17.0,717.0,6,1.0,1,1,0,1,0
8705,44,10,8.0,2,17.0,394.0,14,1.0,0,1,0,0,0
8706,31,2,5.0,3,28.0,211.0,2,1.0,0,0,0,0,0
8707,18,9,16.0,9,25.0,900.0,5,1.0,1,0,1,1,0
8708,42,13,5.0,5,15.0,953.0,5,1.0,1,1,0,1,0
8709,62,59,28.0,10,22.0,560.0,23,1.0,1,0,1,1,0
8710,25,5,3.0,0,4.0,489.0,18,1.0,0,0,0,0,1
8711,58,6,27.0,1,13.0,288.0,3,1.0,1,0,1,1,0
8712,25,17,4.0,5,8.0,557.0,9,1.0,0,0,1,1,0
8713,61,13,22.0,5,16.0,297.0,17,1.0,0,1,0,1,0
8714,42,13,17.0,2,18.0,252.0,24,1.0,0,1,0,0,0
8715,27,43,21.0,1,12.0,162.0,12,1.0,1,1,0,0,0
8716,41,26,21.0,5,17.0,128.0,17,1.0,1,0,0,0,1
8717,63,40,25.0,5,24.0,582.0,11,1.0,0,0,0,0,1
